anonyme_Source,anonyme_Target,Weight
36263,15204,7
22829,16465,8
7421,93059,46
29245,74921,5
30954,20548,21
78891,43358,5
72092,22487,8
19448,32487,5
41265,2635,6
37621,101002,21
54841,57327,5
65009,92334,6
74147,54494,6
34016,12750,14
74427,24361,7
43855,70974,26
17279,12511,9
15168,56832,5
51048,34296,17
19934,90360,7
107972,82167,7
66760,80266,18
26674,111656,7
4593,82534,8
22793,95652,9
2347,7884,10
5496,84624,31
84898,105984,8
45037,70974,6
63313,76809,5
105939,8533,23
39701,56355,7
45509,86428,6
95662,70974,7
54914,86428,7
93988,21668,15
81229,35381,7
58318,73298,15
109854,70201,5
35745,12511,15
79193,82775,39
95045,72302,10
92103,108829,20
78283,103436,6
30602,53067,29
19508,1054,6
24192,32735,18
44107,82628,10
7274,109048,5
74135,78398,6
47568,59993,9
94410,35827,5
94839,87980,16
3604,103436,8
108953,99140,30
26683,53067,5
72100,42903,6
35018,105758,9
18184,74539,8
101779,54494,7
62975,51897,46
47818,72702,15
54808,25324,6
43748,55323,11
103139,51897,145
2736,67562,5
24723,67369,8
4497,37757,6
107777,20347,6
24666,24666,20
111427,51475,25
13964,44852,8
26908,67369,9
24161,70974,12
111188,12511,5
95156,103436,11
111688,25013,23
108872,36861,11
89031,62146,6
26904,87980,14
91071,42034,9
59529,39208,9
2724,58885,16
108887,79947,5
52135,70974,12
100224,12750,20
1730,70974,9
98996,37757,7
54526,35381,5
13329,96357,8
107580,57453,6
6932,71516,5
83207,20347,7
86623,85645,13
110606,41844,8
70700,70974,15
67834,38457,10
99279,112826,9
17625,45890,6
43248,15001,24
104498,31753,5
4766,95794,6
24055,96819,6
103318,19227,5
47808,84624,5
65178,72362,27
36930,86428,13
45604,66119,10
39332,104156,10
107801,19752,5
17775,108514,19
91958,67369,13
50125,107965,13
1524,74165,10
6810,107936,7
46312,19469,9
22151,85866,8
20369,37757,10
98495,24006,5
38594,4016,13
104876,32706,7
23358,5975,11
58089,29977,5
63001,107965,7
103702,23868,7
105974,25818,7
111531,100943,12
31623,29977,13
10276,29977,9
12929,29977,15
95285,29977,19
11145,30073,11
16782,86428,10
89277,29977,5
100185,93372,5
30365,7706,8
46321,16191,7
80987,23868,5
10861,86428,7
109370,6980,6
12596,19710,5
58484,36415,13
2505,57400,11
34016,62194,10
53276,15372,6
17767,88096,10
39708,98827,8
26911,76236,17
101143,50334,5
27669,85645,5
94805,99931,10
47668,102346,7
112775,86428,5
65228,31753,24
48598,63784,19
49012,22341,226
100563,60476,10
22855,103897,5
42868,103436,5
83924,7405,9
53832,67613,18
14457,14587,12
89250,102289,6
702,184,6
108660,86428,20
49308,86428,14
96961,85645,6
27640,66089,5
30406,40369,11
9277,28793,7
71190,48057,8
107442,37757,13
65408,98881,7
48327,17797,6
52219,20022,17
6753,84624,6
62103,56061,32
33668,100766,5
97343,87629,10
83134,2007,13
20865,66119,5
23559,82402,10
22039,96357,9
33064,85619,6
95050,99380,5
69722,69722,10
7121,54610,20
40641,111656,5
53758,51528,10
108546,105758,5
48630,100013,6
27849,107208,5
33864,107208,5
77784,21668,10
4448,22877,10
18555,3769,5
22386,93059,20
57746,16321,7
20726,23919,6
59035,75126,10
102928,9845,6
5032,7272,7
74135,93059,5
58316,93865,23
84118,50303,13
25828,25365,11
8047,84624,17
56033,68120,6
45443,82312,6
76559,44852,15
39186,19227,5
40277,93059,6
74284,72302,6
98818,69124,7
108109,70974,13
61167,15001,14
86313,82402,23
76027,82389,17
51427,84624,8
38494,60923,6
83134,69253,6
110967,107965,20
40149,21492,8
49124,81452,7
92355,3390,5
230,27861,5
33260,5190,14
27492,52736,8
70835,55457,11
85154,107965,5
13740,39208,10
2185,20022,12
77864,91554,6
97318,8533,16
100637,12264,9
39137,112966,5
2252,35827,9
47360,103436,7
8108,82402,5
96976,51394,7
24595,92887,7
71482,108352,5
88580,70601,5
101046,20022,8
108099,1367,10
7294,33948,10
35769,38261,5
21801,63432,5
109026,12704,5
102945,86485,5
23060,67739,25
45502,84840,12
83295,96357,11
8440,79912,5
112829,105154,5
4664,98881,7
67935,48754,7
6992,81852,12
109817,85160,7
68133,28793,12
8426,54610,8
7621,102346,6
84802,26335,12
69202,84978,6
95932,38860,5
111417,61673,6
76762,86428,6
79766,92522,8
3659,108352,11
37156,28174,5
110715,8728,5
18814,44296,7
54233,59593,17
4043,6037,11
15581,3150,6
40789,50334,9
77995,70050,6
83416,49599,10
73874,105335,19
102896,102896,41
87317,28951,7
17903,99384,5
82710,82402,5
76273,29059,13
84412,72702,41
16796,19217,8
108790,11198,11
83167,12750,13
81864,35988,6
78838,49955,9
87658,74539,10
67755,27861,6
18166,11870,8
1974,19217,13
86428,112163,5
24855,29667,7
9242,35988,11
101389,22877,5
19885,86428,10
87511,35526,5
22641,87980,8
7085,112826,5
88891,23416,15
107435,29977,5
13062,78398,5
16206,84624,10
16000,107965,5
95486,12511,7
100553,44384,17
59859,63799,5
83724,105458,26
50440,44883,5
109959,72302,6
40502,7844,7
78306,29158,5
75432,35381,7
43020,107121,10
55732,70974,19
103885,24361,12
80227,98827,6
17348,74700,5
9806,53067,5
100881,22341,9
29059,25324,5
27393,96819,6
55431,398,14
112061,112061,7
27102,79139,5
80887,82402,7
41807,94971,7
112484,104946,7
86694,12511,7
33035,70974,17
36270,78398,6
26209,66474,6
41435,102346,7
7858,53067,6
84368,53067,18
62759,84624,6
11634,100943,6
89420,35594,10
50041,107208,7
111306,107208,10
32096,43550,11
57521,70974,7
68929,102346,8
73101,12469,18
93750,102346,6
101500,107640,6
43373,86428,9
40499,20744,8
112996,67562,7
92127,60177,6
78669,112604,9
72704,83824,6
104737,74878,6
70673,6291,6
79878,43530,22
14505,77824,12
18545,32912,5
5423,78583,7
111352,29438,12
35618,94545,6
106487,62250,5
22561,82452,5
57697,88607,14
104709,87980,11
83922,7439,5
27577,79586,5
88319,35129,5
65434,27861,5
40499,33881,13
18860,84624,5
76746,78901,6
14586,54133,6
72468,19227,7
17970,43530,6
43167,12511,6
28231,62250,6
54378,70974,8
17346,26304,5
446,70974,5
82962,86428,6
28967,77845,5
27324,41934,10
80045,32809,5
83628,102289,12
96633,21499,5
33792,92647,6
36421,100943,5
92836,77824,6
23427,69124,6
43160,21475,5
92320,8533,12
49792,36776,10
89249,53067,17
54208,35050,13
77736,96337,5
27345,15001,7
96711,9583,5
88967,99427,10
4842,99427,13
39111,29782,5
52338,100162,10
68835,12511,5
105446,8449,5
61493,44960,9
378,12750,14
1404,53067,5
21769,86428,7
103851,43095,6
54351,71440,7
75288,15270,7
67983,38860,5
56992,7272,8
112507,27245,8
109609,1367,6
13298,12750,5
82694,79940,7
110273,25324,5
80475,80475,5
105972,84624,12
23194,96819,5
34674,37757,12
84301,8379,5
29229,286,5
1993,66743,5
109802,112400,18
74790,23581,8
106382,42583,5
83152,57400,5
66767,107965,7
39775,41037,5
22084,86428,8
68225,25175,18
16922,1578,6
100045,36640,6
54004,29977,5
47476,70006,5
66139,47191,9
2976,56720,5
1468,58310,5
63178,96357,14
9812,76236,6
83167,84624,14
26031,3175,14
62740,26679,15
64010,86428,17
47875,72702,5
46255,12144,8
71601,23964,10
33676,15001,5
20207,38261,18
48720,102346,5
61621,86428,8
109782,12264,8
3962,12264,7
98614,19752,10
85809,78901,9
70186,22341,60
88516,62736,5
94199,53067,31
104115,12511,11
105182,70974,6
10650,48855,11
48519,82312,6
69900,34000,6
12441,86260,5
57284,21492,5
97009,40913,10
43974,8955,5
60324,26304,5
92994,19752,29
39430,35594,7
98147,59506,21
12716,9088,5
73118,92887,6
12436,24014,7
105978,38291,8
60550,85645,5
30206,60682,13
36988,19227,5
97343,71288,27
18138,70486,14
109970,111480,5
109984,107121,5
11203,108680,10
2590,109415,5
34016,47504,19
81173,79090,15
11306,105038,11
82750,8533,9
65817,90087,6
52285,108352,6
73434,41934,6
75001,70032,5
64235,80158,10
31580,64790,5
73439,70974,6
17320,37174,6
17968,17057,5
56490,109683,7
19457,89864,5
16272,103436,5
23059,101895,19
76851,50668,15
96403,79586,5
33940,1367,6
96359,14587,8
45313,81981,6
40826,85645,5
53825,55056,5
44328,107121,5
44827,8728,9
21939,8728,6
67394,59145,5
53758,101211,5
78465,14144,5
112558,47346,10
25972,97252,6
99164,3006,7
86951,5245,5
7903,43530,6
24533,83824,6
67270,36415,7
57300,35594,5
62980,94253,12
77170,5918,6
31821,111432,5
25642,66853,6
100002,96357,5
8526,75289,13
105398,70696,5
81999,70184,15
47662,62916,7
20623,47191,5
25430,71516,6
62041,79487,7
14593,19227,5
22742,40913,6
96021,19715,6
103470,105758,11
58799,47907,8
102067,84624,7
15254,74769,5
83537,22708,6
56545,17264,17
80929,35594,6
17071,35594,6
100099,35594,7
36663,35594,8
96114,101346,5
94953,82850,6
53525,101834,7
91647,22341,24
64861,109173,5
51750,96737,6
106829,28811,8
80441,36500,13
48492,67369,6
78550,12750,8
64381,2007,6
41967,90087,6
76066,98435,6
19116,7272,6
44494,82402,14
60987,8728,5
91216,24605,5
23861,7671,7
40451,79487,7
12924,99351,5
112914,22341,18
112454,99717,5
101623,85645,5
41851,51217,8
71138,109173,8
104319,83448,17
66073,6037,6
92830,22341,7
9607,37757,5
68282,42381,5
94100,28811,52
99837,22341,41
32668,14144,8
16476,53743,5
34923,12750,8
12918,4189,7
23245,33948,5
28032,82886,7
25483,69253,10
3485,103436,6
68282,42633,5
67751,5190,5
71271,45523,17
54439,85645,5
38323,45523,8
110741,22341,95
59167,22619,5
73881,82402,7
92728,2007,11
98249,36415,5
16701,36298,15
61255,2627,5
7453,1367,8
53212,22341,6
28738,8449,5
106772,84659,9
14959,36415,6
80920,95136,8
23340,102346,6
36812,96924,6
28608,19752,5
5819,86428,8
84532,105348,8
69784,1367,8
63516,2007,7
5869,66119,5
66299,63799,8
28103,93154,12
59926,106262,6
16585,95136,5
89996,41463,6
87957,86428,10
1988,41613,5
72131,68950,5
78080,1113,14
57493,12750,12
97189,97204,5
41016,30324,22
46162,96618,6
37788,79487,5
88445,93154,16
96798,8533,9
72405,26167,5
75700,44150,5
73142,28811,15
106691,79090,9
9174,28448,6
69171,103178,14
93486,22341,6
61322,83448,34
83962,107121,6
5901,21597,5
98498,44852,11
26157,59292,9
43146,37757,9
1466,37757,10
71336,43530,5
36651,29977,5
105473,44852,8
12395,91554,8
40936,12750,7
10941,83824,14
66026,39516,6
103569,61298,8
5897,70311,7
63768,21597,11
110242,42769,9
83149,102346,5
72151,87908,8
58004,43893,7
96282,38261,6
69168,105984,6
109905,38261,7
79707,92107,7
98184,58817,12
7865,58817,13
1315,78883,8
85560,22877,6
13264,46509,11
9123,29027,5
20356,46509,14
87897,87980,6
12318,72302,6
24416,97861,7
81938,112604,5
79338,96809,6
39875,104909,6
112906,43530,6
59422,105415,20
82126,51703,5
75587,43530,9
100381,46832,5
15821,96737,6
20087,69055,6
22734,87980,7
98655,43951,5
107681,95136,7
108811,105348,9
94156,85619,6
55072,25013,5
8813,95370,5
83754,47191,5
88934,58035,8
107821,84744,5
31215,58817,6
20932,89548,8
102706,13342,6
47074,22341,11
61477,103436,8
33807,107208,7
53416,71145,37
11815,40913,8
92310,8534,5
110601,81955,6
15434,62916,5
19170,86095,6
59081,93059,11
1168,39335,10
106611,111656,34
68678,37757,6
6798,47420,5
106894,29977,11
57044,9492,7
25632,88672,5
105326,12750,7
50864,86428,6
44946,16531,5
101205,70974,6
65708,74164,5
9300,19752,5
81478,20278,7
103450,1521,5
28688,50668,7
38568,105654,5
20680,40913,5
92091,111656,10
81129,37884,11
68476,107208,20
52123,96357,7
38758,63242,6
109941,32706,7
18967,86428,47
23839,82312,5
92615,19752,8
55971,60729,6
64112,80328,5
2921,69538,5
36014,82402,13
104267,98827,8
47206,62916,5
29831,109493,5
51762,24605,7
26077,609,23
12657,89212,10
29784,57453,7
99669,73667,5
99379,98881,5
9330,77824,7
105646,84624,5
69611,22513,7
72117,112604,11
31143,37757,5
96816,93059,8
62783,84624,15
80536,19752,10
31370,12511,16
3877,39245,13
54885,62392,7
35838,98242,8
8816,53378,5
98192,82402,8
6634,82402,7
28234,93372,5
87402,82402,5
28149,86428,7
22332,139,6
2290,89231,7
33828,84840,13
27816,72302,5
27961,84624,8
28890,8533,5
6570,37757,5
12022,36297,6
46430,93059,10
40588,8533,5
111557,34436,6
16608,112826,5
105783,32706,5
54609,93059,5
92101,93059,5
30452,12511,7
608,18354,5
73656,69753,5
22819,107208,14
89942,76405,5
81458,83824,5
76675,69391,9
77009,86428,5
29869,14762,11
21746,109042,7
110974,51897,5
103160,88331,5
31332,66644,5
23798,66644,5
20539,50888,5
35165,27549,7
106042,88672,5
35774,86428,5
45623,63698,5
112843,60729,5
75603,22341,7
86307,48299,5
46544,98288,5
104498,25013,8
19434,104551,8
29587,68711,7
88812,88812,18
40494,56720,6
8602,60472,7
70828,105947,5
40374,63069,6
35761,12511,5
45573,60729,7
110766,80079,20
24575,105348,5
76754,105348,5
8,8,6
52389,25355,5
91118,88096,5
91861,9226,5
6142,1578,9
48341,83824,6
50037,112365,6
105389,44852,6
82942,112826,7
27516,63698,99
80801,78398,10
28721,103436,5
69529,7355,5
90484,23332,12
18318,21137,6
78356,72144,6
6124,74020,7
112689,69538,5
18762,102346,6
40499,148,6
107914,19533,5
11807,86428,6
97539,43530,5
101678,43530,6
66324,70974,7
5346,94705,6
34410,12264,5
78192,44296,12
8294,64386,5
2200,102346,5
29341,86428,5
59659,11822,8
19779,26977,6
27301,66853,7
94658,87708,5
104731,36767,13
42288,14762,6
31288,107501,26
37507,105678,5
67343,14762,5
75565,78398,11
82816,20278,7
81265,89598,5
69243,86428,5
41577,22341,5
112173,69753,5
81396,8533,7
99323,24361,24
18438,68711,5
23461,78229,5
7521,36767,6
109054,101317,6
72387,14762,7
52276,5848,15
66922,67369,7
108882,14587,5
61135,14762,5
16695,87545,5
23658,86260,5
36969,82387,11
102790,43336,7
43612,36767,8
83619,88591,5
103450,66135,11
56401,56401,8
41644,98467,5
62577,67232,6
69565,58985,8
68284,101559,5
90543,74319,12
67008,609,5
84004,38307,5
97112,37757,5
39005,82402,5
38424,105984,6
26410,78559,15
37356,8533,8
26137,41934,5
10714,112489,6
111630,54370,8
41595,87142,5
40000,15001,8
30091,28033,5
36101,109109,9
35795,62194,6
64831,83230,6
83811,56355,5
38263,51047,8
50303,98767,5
8973,82886,8
29558,28811,6
25179,28555,6
15227,856,5
25061,94253,5
65599,86330,5
17663,27584,5
42754,42754,7
34847,3164,6
95021,25355,6
52806,56720,6
14835,70799,14
80826,29620,7
85027,45969,5
92692,45333,5
61280,28137,5
112808,53951,5
25851,56264,5
88813,30395,8
13341,609,6
94653,38993,6
35189,66135,11
48479,26335,5
13107,12264,7
74735,93372,5
101620,88591,5
106162,44960,14
77546,105984,9
106959,44960,5
98824,95605,5
64977,40913,5
10179,109488,8
53520,66644,5
72819,23092,5
50870,93059,11
4448,86268,6
29360,19217,5
102936,88096,6
68861,83824,5
25514,20278,5
3904,14392,7
102376,84624,5
95871,3006,6
92747,15001,5
28944,16136,5
36682,83824,8
54138,45490,5
102233,83824,5
92995,58204,7
10355,11799,5
84126,88307,5
70085,59738,6
2770,16136,6
31991,111982,5
41051,45890,5
72414,56874,5
1022,98933,8
50125,52999,5
48790,6335,5
788,3769,5
99551,80716,10
15820,111432,12
35533,102922,8
63494,22225,5
5494,66263,11
72445,25013,5
57165,110775,5
67333,108364,5
74275,33150,5
101253,51897,9
64324,66644,5
56797,105984,6
59868,16136,5
2121,108159,5
70813,16136,8
67514,14754,5
82395,82312,5
4534,84978,5
16321,16321,6
112272,43987,5
13862,72702,5
73238,8533,8
69452,69124,5
2000,90974,5
15082,18261,6
70781,79487,5
79233,69253,5
101050,83448,6
60494,21881,5
62271,85619,6
34417,69753,6
94283,46295,11
57228,4702,5
16110,16531,5
42013,66644,5
28715,102922,5
10642,66630,5
83884,20278,5
95519,1578,7
10942,101834,5
74983,34290,5
8938,70799,5
24684,97861,6
60413,72473,5
49458,111101,5
7558,7558,85
93514,48231,12
89702,83641,6
26627,31318,37
70880,27622,13
27352,104205,5
15763,112604,9
35215,20123,5
60512,43530,10
32349,87980,27
69443,47600,16
65273,15005,23
112417,33948,6
47566,42374,8
88259,92639,19
86021,22341,12
63743,1382,27
29085,45401,19
106940,76405,6
4348,54370,8
24576,86260,5
14810,72771,9
88946,59993,6
107674,68711,7
86375,22310,23
12729,66114,5
91599,82510,14
37879,111656,11
1061,103436,24
7039,109930,5
32680,98514,9
52446,96164,6
103000,103000,27
97359,54370,5
17469,88853,5
64589,77540,5
89937,3844,7
97327,103436,95
18963,46121,6
68519,37884,19
26905,86428,6
94137,56021,5
28009,109349,12
32794,43464,13
107571,43530,25
38080,25013,8
84941,89231,106
73133,103436,10
27980,53067,6
29117,23003,10
64515,17387,7
40848,29054,5
19103,103436,10
70957,101337,5
42668,37757,5
9604,37414,5
86036,56720,7
77434,92707,5
4314,112826,21
90395,23919,7
39327,23220,5
108860,97757,6
90357,52866,46
7706,7706,70
60951,41292,5
40962,40442,7
63411,58932,192
30297,24712,5
102759,98435,9
92067,23092,11
88842,46632,5
20018,85645,6
90844,42500,20
20450,32735,6
91991,10696,9
39120,93059,6
80017,56912,5
44186,1367,9
5791,856,18
84985,93059,28
52559,86428,15
4515,93059,5
79069,33317,41
71095,24361,12
109318,14982,6
60143,35244,5
51481,22877,16
16915,93059,22
6982,93059,15
6040,27691,14
93367,22341,315
106681,68950,9
40389,41226,5
104245,109606,35
52143,12511,5
46262,82312,9
101740,856,8
8800,24884,5
39797,99351,5
90229,34296,5
51412,40638,8
24769,92334,5
34904,44852,21
1008,54494,6
73656,29977,20
103831,25564,5
90396,46683,21
51219,15001,8
55496,23092,8
33661,82620,6
111519,856,24
98113,38291,13
106086,84624,10
82120,1578,8
24095,24095,68
91137,29497,5
1619,103033,15
17501,78694,14
59132,69124,5
38613,28793,6
52311,69121,6
63527,37174,6
104156,69253,5
28743,75638,11
76320,85558,13
37400,51047,49
13187,96357,28
32356,96357,15
67250,18979,5
44735,96819,5
54217,33948,6
63553,84624,13
51561,87995,7
36223,42560,15
677,42034,8
29661,51897,12
82192,84621,15
70531,86348,8
89539,87980,57
37108,29977,5
96114,105984,6
69417,20578,10
86591,89231,11
30648,69124,6
88794,89602,5
51443,61835,6
2235,63242,5
98302,12925,20
12475,102319,39
66388,53067,5
92291,105458,5
15070,19516,6
109461,79912,6
39181,36415,60
10563,83230,7
111637,66474,14
74460,25013,65
68532,57874,8
47134,37676,15
42667,86428,9
56530,11460,14
108207,58347,17
94609,112604,45
55180,25365,12
41490,31606,5
86842,57893,22
84421,24361,5
104382,70974,7
32341,77860,6
11907,82452,5
23258,86428,10
6622,45715,7
53251,77824,7
96706,54494,6
41858,72006,6
42721,86428,6
34115,86428,7
13206,54610,12
106529,32706,10
36658,70974,5
84728,70974,11
67133,51669,7
91538,36124,5
93076,61587,6
62585,22341,12
44450,28425,8
83749,856,6
68215,77824,12
17613,69253,10
58906,54494,22
90957,9421,7
90862,25324,6
62405,37757,97
61349,70974,16
96059,107793,8
104498,104498,12
86762,67149,10
45145,84624,11
22723,21105,9
72881,56396,6
73516,78398,9
110214,53895,9
28745,106562,10
50565,70694,24
98672,84624,10
4722,70974,15
66266,70954,7
73764,12750,5
43041,81140,6
37333,32854,7
69328,84624,47
32074,5438,11
43551,36415,13
96916,86428,11
11199,10664,11
6440,85645,8
16181,37757,14
71302,82886,14
52378,70974,10
49862,48299,5
67413,40638,10
80515,57453,5
95829,28951,5
28274,104909,23
72091,29059,9
87951,36415,6
97356,70974,8
90565,44852,15
56268,4965,14
86890,14211,62
104894,78901,7
89319,34300,7
9487,12750,8
105452,37757,12
15106,37757,5
91327,12264,19
4927,21511,9
35374,38261,5
33558,20347,24
90837,53067,7
69009,61951,10
110158,15001,10
96495,110262,5
43638,47299,14
86319,78398,13
6226,47811,15
79172,82402,25
69356,112826,9
94545,20133,19
95731,26331,5
70894,53100,13
112049,1578,14
26639,72698,17
52485,51394,5
52722,36298,75
30774,29328,6
97585,101895,53
94558,19217,10
54301,46953,8
620,12750,8
50156,29977,14
59432,59432,7
102950,101895,8
68892,107965,5
30564,65206,7
32744,17888,6
108354,81971,5
34119,19759,6
30631,71440,7
96532,1737,8
94446,93868,5
77130,29977,10
76875,100943,6
109776,86428,17
98902,14612,17
30351,86428,6
94582,7439,6
35343,86428,8
12471,15001,7
12279,184,5
79742,38147,7
6111,40285,20
34606,79912,9
45963,103436,6
1389,94352,7
29643,58885,5
77481,80385,6
84389,22211,8
107551,41934,22
792,56061,9
71354,24605,7
7935,107331,7
46621,86428,5
55133,15001,11
85489,47427,10
92248,21724,6
37879,12264,12
67730,102346,9
48100,77860,10
70301,42344,12
21926,12320,5
28233,23868,5
47134,3770,7
33957,85645,7
33137,66474,5
72866,52736,10
92029,29977,5
44302,84624,12
25607,102310,42
66787,29977,7
106136,7439,6
62586,19382,6
91936,49330,6
60019,79090,12
4567,96845,5
34360,23872,5
9054,66474,6
96529,105451,7
1483,40463,7
50262,70974,7
72856,39193,5
29816,111101,18
77274,39254,5
12025,3006,13
6327,86260,9
53565,103436,22
38710,85645,5
29698,15001,5
73889,344,25
33069,45890,10
1188,22983,6
96722,93059,9
75539,19227,10
43288,93059,10
52543,41526,11
108535,32706,5
45687,43530,8
85137,70486,6
42495,105043,5
84278,7844,7
36908,88281,5
18089,23092,6
1185,23092,22
110047,4965,6
107933,96357,21
98327,70974,9
47904,93059,16
36080,8800,10
9950,98881,14
94734,9181,5
100000,24327,9
30108,25013,6
26425,10383,5
38364,36640,5
34191,29977,6
16506,29977,10
91832,107965,5
15604,12085,5
9553,56130,6
107767,67919,5
18803,43530,21
75965,52146,8
78233,83230,11
98331,32888,12
76801,61960,20
66468,27782,9
73038,96766,9
89866,89866,32
76147,70974,7
78749,83545,12
103872,12511,7
86141,82784,13
10937,12750,7
9078,71025,18
28492,42344,7
77877,51047,10
4700,105415,11
65139,36415,5
6661,63242,6
93281,37757,11
1330,103436,6
53238,18352,15
32481,43423,5
18117,105392,6
71936,69461,7
42204,37757,17
21302,37757,18
112666,112666,7
75594,72302,5
27586,33948,6
66191,87980,9
16938,856,9
99946,107121,5
55667,98134,6
30030,105654,8
66436,34813,9
41545,9421,5
48361,9421,7
34011,82350,5
23492,35796,9
73083,100943,8
80887,73756,7
101322,66048,7
96821,94352,7
33029,12511,6
103869,18979,7
4550,53067,5
52085,111101,8
31219,31606,11
77884,28951,8
83999,25324,5
4836,15001,5
16197,33150,5
20898,82886,8
91933,105984,7
41009,99763,8
102758,85961,5
66012,67369,13
24622,53966,5
50323,12750,6
11817,45692,9
66427,105984,5
11132,111281,11
11875,103436,13
44016,91539,12
84100,53365,5
4933,11201,5
72125,24605,11
108790,12413,6
53964,37757,22
13292,37757,6
96114,7439,7
107419,67724,11
15451,92773,14
53313,112826,6
28778,78387,13
83069,105984,5
72419,7666,10
56733,856,5
73810,4965,6
10770,42769,8
110033,27060,5
54174,18979,9
41067,107965,9
107962,71516,5
7816,7844,6
42821,98214,9
71662,71662,10
29742,94253,5
77809,107091,11
105580,38261,5
32001,75546,9
10646,56316,6
48238,22341,34
14243,85645,8
87348,84624,11
74989,40867,9
111156,86428,8
45954,7854,7
47170,12264,13
41182,19382,5
5805,12511,17
37086,4965,5
100427,10900,6
5768,25324,7
46595,107965,5
38631,83545,5
98069,35594,9
40240,47907,6
17054,46891,6
33848,25324,13
9732,26219,5
69828,67256,11
2809,29977,5
56920,21475,6
27272,59593,9
35712,22085,7
1122,97972,15
86398,66048,19
63647,60476,19
70220,19752,15
73016,21668,9
99646,71294,9
55429,6550,11
52730,38261,6
55228,84840,5
108633,102033,8
98569,102319,6
78024,65219,5
7772,83230,5
29587,12070,8
19749,26510,5
85756,19247,6
86141,21668,7
54893,90560,5
51737,44296,8
101625,85465,5
64555,86428,6
16915,4965,6
67153,88765,9
39071,79090,5
86496,21492,7
2114,54494,8
102153,27861,6
25873,70974,15
40286,89548,5
61123,88591,5
728,94012,5
76762,1166,5
23347,28174,5
18611,27584,9
77260,59983,6
44919,70974,11
83649,103436,5
81999,52419,14
62493,43530,9
9337,100882,10
16660,12511,6
8958,42966,21
20003,95438,7
5619,66474,6
51670,71025,5
14129,43423,6
40161,61071,5
42917,42917,14
796,36640,12
20203,86428,7
47325,67562,5
112286,97985,8
96379,82350,8
82588,29059,5
92465,79912,7
42211,76857,9
110930,73667,13
76144,72291,9
65817,86744,5
98183,53067,5
21978,7239,7
17961,22341,8
17364,8090,5
103355,77444,6
1119,12750,8
91749,5438,9
70310,78398,11
95309,15270,5
94552,102716,11
85158,88096,6
12491,20278,5
89310,80315,5
87554,37945,7
62257,102346,5
81425,90861,5
98643,2007,6
75325,14434,6
99383,111520,6
56421,61249,5
55729,20347,10
75013,66722,5
88490,23196,6
13375,100943,8
23379,35388,7
91906,12750,9
106457,36746,8
27999,86428,7
76402,28585,5
98157,33165,7
95627,82510,6
13749,30481,5
46408,48415,5
5667,20344,5
101336,1578,7
33516,103436,5
28817,103432,10
14748,103903,10
109573,107965,11
8578,35594,10
43514,35594,5
5528,63799,6
50709,52848,5
32222,1836,5
61019,103436,5
35739,84840,5
63155,44852,21
23072,43544,6
79770,53100,5
7121,103436,8
83839,71288,5
36729,35381,13
9242,40913,7
3807,35594,7
16100,36640,5
53810,59993,7
65268,55178,5
93079,11938,5
95352,22341,19
2691,112604,16
55865,112604,6
44179,86428,11
91679,35594,5
63303,44852,15
72972,67369,5
92870,14144,5
80044,18979,5
100936,35594,9
101971,67369,7
39882,20278,16
41388,71313,5
45854,67369,6
51889,86428,6
112374,88307,5
55524,30280,6
49840,93059,8
41586,88307,5
65796,57639,10
82336,3175,9
1929,45401,7
61786,2661,5
96821,8533,13
46526,38261,5
31973,36565,6
29150,7439,5
98886,67442,5
1966,78432,6
65817,61298,5
61470,26496,5
20266,43893,5
89298,31677,5
111609,24361,5
78313,58254,6
17378,45353,5
94516,1367,7
76286,40442,8
28087,22732,5
32699,101613,7
79992,1367,11
23711,91225,12
93820,79090,11
15363,99689,6
5138,78398,9
15149,29059,12
17760,12750,5
25571,81140,6
7076,37757,9
50941,104680,6
61405,102605,6
39267,19227,10
90888,53067,7
20529,83824,10
48905,22341,46
31834,43530,7
56584,86428,9
13358,43893,7
81935,83448,7
9854,42583,5
103450,96357,10
15994,101895,5
52273,28041,9
41829,105758,5
27770,90891,17
72306,23196,14
23220,12750,9
13391,22341,9
83884,100224,10
48000,60923,8
100767,19227,5
100580,67562,5
85967,46239,5
22950,79090,8
34241,12511,5
33792,109915,7
50700,34881,5
65765,1937,8
110878,89231,5
16385,15005,6
103190,41844,7
53369,100766,5
89216,98435,7
93176,94545,6
104520,22341,31
4210,6658,12
90796,57453,13
76457,2007,11
16922,108454,9
63507,3498,6
55823,19013,7
66018,109883,6
35816,36415,5
30057,109930,5
44105,19227,6
81141,102346,5
109016,112604,5
28543,7463,18
59463,22341,76
97311,79487,7
41832,110906,5
29411,83448,22
51425,22601,8
61586,108440,5
26336,99351,6
93058,59993,7
16658,108953,5
90513,36415,7
74792,11337,5
64424,79090,8
35033,46509,9
62213,87032,6
59734,84624,5
14030,19469,6
45047,46192,8
76612,96737,10
47283,111101,5
1965,75672,8
66195,15001,21
55277,34777,9
7898,37757,5
78984,82886,7
10270,64386,5
35214,56355,9
39181,32452,7
96691,22341,5
37380,89231,5
92394,7439,6
21556,15001,8
26996,40913,5
74366,94253,5
16578,45523,11
13915,17607,5
111555,37757,5
78262,103178,18
28411,19469,6
52765,88505,6
14921,43464,10
15392,23196,6
63230,84624,6
45272,22085,5
86319,57453,6
40268,35387,5
33269,43530,9
22427,72279,8
75991,59593,5
