anonyme_Source,anonyme_Target,Weight
2335,774,1
827,1637,1
3538,2337,1
45,1160,1
2380,2468,1
2169,753,1
1733,133,1
2157,3275,1
1119,93,1
1141,1739,1
3397,163,1
3527,3097,1
648,3610,2
5,517,1
3146,2007,2
1014,2979,1
2160,25,1
2383,2383,9
217,217,17
1523,1637,1
1393,949,1
1733,213,1
1650,735,1
3246,448,1
3528,429,1
1982,2571,1
2090,693,1
1195,1039,1
206,1024,1
760,566,4
2990,217,1
2432,1234,1
3558,1733,1
2046,862,1
1689,2160,1
3203,1506,1
80,533,1
3482,1589,3
2121,940,1
2054,369,1
2718,2642,1
1650,428,1
2845,100,2
201,3258,1
3384,685,1
2105,474,1
2980,756,1
1141,2279,1
611,982,1
3484,967,1
3537,129,1
3241,443,1
948,2361,1
1102,1027,1
3156,1990,1
1667,395,1
508,1099,1
2876,466,1
1265,1014,1
2167,283,1
2511,3156,1
2856,1042,1
1657,2319,1
1200,815,1
3099,3423,1
201,1086,1
2056,3614,1
2695,1671,1
459,3063,2
2865,1181,1
1464,1438,1
1828,3542,1
2307,653,1
1961,1291,1
3200,2391,1
2150,2814,1
416,3414,1
2166,609,1
1669,2710,1
2725,2800,1
28,1908,1
3469,2565,1
1738,1738,1
2521,78,1
1165,1334,1
3392,3392,5
27,2011,1
2740,2310,1
2355,376,1
2161,3152,1
92,109,1
290,1498,1
981,3491,1
1637,2291,1
2593,705,1
3240,69,1
1788,1133,1
2432,186,1
2947,3481,1
287,921,1
1042,2432,1
1925,2992,1
2347,2012,1
1005,1732,1
1283,2832,1
1471,3091,1
3157,2329,1
2571,3416,2
2822,1022,1
2060,2497,1
387,766,1
78,2160,1
1339,1172,1
2162,93,1
1401,3397,1
2708,3189,1
2787,3200,1
167,3537,1
2837,1637,1
1482,1570,1
1447,3112,1
2461,1577,1
1528,3487,1
2069,2105,1
30,30,2
2101,2073,1
3597,698,1
1003,116,1
78,1979,2
2858,422,1
662,3388,1
3097,2409,1
1158,1899,1
3024,2744,1
2771,3119,1
1819,1200,1
131,2148,1
1212,904,1
1618,2407,1
206,2422,1
218,2972,2
466,2676,1
1694,1488,1
2961,2193,1
3269,3488,1
1057,307,1
2166,2658,1
3243,147,1
0,2142,1
281,1738,1
3226,2682,1
3397,3097,1
2521,3088,1
1571,2871,1
2787,3533,1
2432,3403,1
2339,2640,1
999,1992,2
3378,3378,1
1753,2709,1
2794,401,2
1896,1748,1
490,3409,1
2045,2914,1
2291,1211,1
1083,3475,1
289,2653,3
2658,2226,1
1605,5,1
2883,3475,1
1554,1019,1
114,722,1
2866,2866,2
1140,2480,1
316,521,1
1585,2404,1
1344,2298,1
2728,2488,1
1445,1437,1
932,3279,1
511,428,1
3353,1847,1
697,1899,1
394,804,1
1738,2291,1
556,201,1
2174,3288,1
3438,2242,1
609,1862,1
1438,3397,1
1961,3536,1
779,1613,1
519,1847,1
369,1959,1
1141,3231,1
1098,2642,1
689,2335,1
2990,3422,1
2559,2876,1
1373,1373,1
1838,3490,1
2930,2930,2
3492,600,1
2295,2295,1
2556,2556,1
3065,343,3
1787,1014,1
1733,2285,1
809,1105,1
846,28,1
2353,1082,1
81,2190,1
3105,1222,1
1040,3085,1
3596,1796,1
1438,3221,1
394,2975,1
1816,2395,1
3461,3445,1
2432,1403,1
3403,1177,1
2804,281,1
1153,364,1
429,3528,1
946,946,1
2235,3147,1
77,3581,1
2250,2108,1
1523,1278,1
2331,1197,2
1753,1488,1
1158,912,1
1129,1078,1
269,2432,1
1884,206,1
2054,196,1
800,2076,1
3026,1303,1
1516,1819,1
2811,2780,1
3156,2279,1
942,985,1
2751,2365,1
1416,3375,1
3359,3359,3
1856,339,1
1852,1488,3
3325,374,1
808,174,1
2313,3513,3
125,125,1
2729,1111,1
1694,2395,1
208,3030,1
183,3609,1
1137,2194,1
1753,220,2
872,2887,1
3159,314,1
693,2582,1
3313,3537,1
2608,2846,2
462,1635,1
2773,2773,1
2955,2734,1
1531,1531,4
1696,2540,1
2373,2401,1
261,2363,1
3091,80,1
1063,2589,1
1557,1962,1
1481,1481,2
2056,2116,1
517,5,1
1768,3360,1
213,213,1
2729,1823,1
1399,194,1
3475,2883,1
761,1714,2
2912,661,1
1318,1318,2
233,2098,1
945,583,1
1531,1034,1
1231,87,1
1318,2658,2
737,3018,2
2342,356,1
490,1073,1
3439,2409,1
2383,566,1
1753,1417,1
608,286,1
3456,369,1
480,2811,1
609,1749,1
2175,2808,1
3156,3399,1
2990,3340,1
3243,1789,1
1034,1140,1
1432,28,1
1355,2642,1
2768,2809,1
730,3000,1
2432,2291,3
133,106,1
2582,1516,1
1615,3103,1
1519,2115,1
1749,3359,2
3582,1787,1
282,1899,1
3085,1624,4
340,2336,2
2642,3590,2
1819,1141,1
1909,3242,1
3530,3515,1
1899,900,1
2913,2912,1
1191,694,1
3496,2361,1
2952,2952,4
2534,1057,1
953,953,6
1879,1043,3
1633,729,1
528,1835,1
838,1183,3
1145,1232,1
3596,3596,5
859,1027,1
1334,2187,2
503,2162,1
3474,3165,2
1490,1490,7
1749,1014,2
803,2876,1
2731,2735,1
1072,3127,1
2506,2557,1
2331,126,3
178,1993,2
1935,784,1
2699,626,1
3024,1198,2
1198,1173,1
1312,1312,1
1998,2947,1
2071,156,1
2241,1828,1
1753,719,1
448,3246,1
1531,2567,1
29,3127,1
2571,1417,2
2056,2924,1
1019,416,1
2866,401,1
281,1141,1
707,2004,1
3361,815,1
2602,492,1
2121,3396,1
2924,1749,1
2824,1107,1
2571,1421,1
602,963,1
3205,2122,1
827,2744,1
3424,1828,1
2582,1862,1
436,1953,1
1979,78,2
212,212,1
1195,2337,2
263,1781,1
1318,803,1
36,611,1
3136,2175,1
240,750,1
2594,2797,1
3341,987,1
2116,2092,1
1769,1063,1
1294,2141,1
1135,1135,1
2652,2652,3
1929,3561,1
1930,725,1
3504,555,1
211,2003,1
687,91,1
1029,1029,20
2837,2671,2
1988,1988,1
1862,202,1
260,1021,1
638,3464,1
2108,2116,2
2054,2054,5
1198,3024,2
401,1733,2
2291,1552,5
665,2089,4
718,870,1
1447,1447,9
219,219,11
1318,2924,1
1195,1733,1
2559,322,1
111,560,1
2432,1441,1
2012,2602,1
3011,2245,1
198,198,2
1043,2705,1
1243,3225,1
1965,3012,1
1769,2110,1
1769,2219,1
469,3081,1
879,2394,1
1974,1597,1
2056,466,2
473,1029,2
1985,89,1
2302,1730,1
2640,1959,1
257,3605,1
1602,3121,1
1138,546,1
1683,1665,1
2655,14,1
3471,1989,1
2983,2115,1
2049,1015,1
1034,3359,1
3039,233,2
2067,1013,1
2940,8,1
196,3115,2
3169,1324,1
2602,689,1
1123,2876,1
1239,2602,1
3024,466,1
279,3371,1
908,3213,1
3231,2569,1
2809,1908,1
1175,229,1
2559,1403,1
2148,1200,1
2865,3115,1
3530,2543,1
1862,3397,1
271,401,2
2972,3221,1
3498,460,1
1938,1819,1
2090,2646,1
3031,261,1
358,1019,1
1043,2529,1
1151,1488,1
2310,2740,1
3318,1852,3
745,102,1
1258,2579,1
3339,1104,1
3452,3371,2
1513,2752,1
2830,817,2
2222,1021,2
1416,126,2
3211,87,1
3546,2655,1
1239,3115,1
3486,391,1
1639,2647,1
581,581,9
271,3533,1
211,751,1
1783,435,1
17,1577,2
3097,1379,1
419,2372,1
1828,1828,10
2456,756,1
2165,1830,1
677,805,1
1635,462,1
555,1008,1
1211,218,2
662,2008,1
401,948,1
3208,3348,1
2215,1327,1
1361,2162,1
3106,1165,1
3219,1027,1
1352,490,1
899,3030,1
747,547,1
765,436,1
2837,693,1
2729,982,1
1376,3235,1
2453,334,1
1943,1480,1
160,1315,1
22,465,1
1416,2843,1
609,2908,1
2291,2582,2
3567,681,1
3265,1899,1
989,1505,1
1337,1337,2
2327,2395,1
2167,3235,1
133,88,1
1197,1197,1
1523,1834,1
1230,1950,1
2093,1141,3
1014,2161,1
2885,610,1
3097,3511,1
126,3193,1
1819,2865,1
1007,522,1
3539,241,1
2571,3252,1
560,1998,1
2115,1039,1
586,2115,2
2148,2478,1
3225,1328,1
2187,3222,1
459,209,1
3397,1401,1
760,2511,1
2658,2547,1
2837,609,1
2379,490,1
2078,487,1
948,1572,1
3492,3492,418
2766,3319,1
2845,2845,178
1506,686,1
1414,1414,21
121,2108,1
3068,3159,1
272,272,22
3592,917,1
803,1738,2
348,2537,3
2553,1822,1
2093,2809,1
3166,2497,1
2987,1057,1
3082,2637,1
2650,394,1
678,2002,2
1768,3143,2
1773,3373,1
2379,1445,1
2837,3439,1
1878,2582,1
2729,2744,1
1749,2908,1
3024,2483,1
126,295,2
2870,809,1
1506,2027,1
2809,1127,1
2710,1669,1
718,2531,2
707,2008,1
1807,3420,1
263,263,2
569,1219,1
2390,719,1
1937,3405,1
3474,3451,1
2559,1981,1
751,211,1
1695,434,1
2439,2460,1
457,2213,1
766,2902,1
1796,316,1
2480,1572,1
2823,1074,1
942,2013,1
927,2891,1
3323,1315,1
555,3361,1
1570,1862,1
2671,3218,1
2718,708,1
2031,2031,1
2302,478,1
1098,708,1
1624,2796,1
1401,3558,1
693,736,1
2021,1733,1
2607,2162,1
687,3129,1
1551,951,1
2770,2181,1
2972,1211,1
1333,243,1
2558,2558,1
636,936,1
693,1498,1
3154,878,1
2571,3154,1
3569,671,7
2774,2645,1
1416,3193,2
1249,1792,1
2414,1849,2
2058,196,2
3422,3606,1
2717,2717,2
3252,2327,1
2729,803,1
3572,2713,1
2393,2773,1
1775,3295,2
908,3313,1
1020,1267,1
2327,651,1
1315,2809,1
2571,3159,1
3027,2763,1
319,846,1
651,3017,1
3331,2244,2
1098,870,2
1308,3230,1
2582,2582,1
3043,2218,1
2431,1179,2
1570,133,1
1455,3007,1
1748,2116,3
466,1749,1
2808,3548,1
3439,566,2
1584,2729,2
3147,2235,1
2354,3506,2
2521,2160,1
2378,1768,1
2963,2963,1
1195,2431,1
2625,2824,1
3558,2671,1
2694,126,1
1464,1531,1
3343,2311,1
2310,821,1
2058,2972,1
563,3161,1
1460,287,1
2535,3033,1
3435,1010,1
3563,3563,2
398,2537,1
1657,617,1
336,1611,1
212,2799,1
679,905,1
1438,1769,1
3062,1585,1
1940,756,1
466,1965,1
708,1416,1
1909,595,1
3156,2504,1
2162,2787,1
2213,1532,1
2544,2238,1
3026,816,1
3538,2166,1
3159,3155,1
1531,2166,1
1457,644,1
2150,1532,3
2768,2768,3
1899,864,6
1743,2131,1
2925,752,1
792,1876,1
2528,33,1
1222,843,4
1063,3359,1
3361,1246,1
2320,1055,1
1973,1393,1
1024,840,1
1416,870,1
2480,2813,1
2175,1622,1
2885,2885,1
419,2578,1
2809,2837,1
1597,2487,1
178,1608,3
93,3496,1
2024,1837,1
3511,92,1
2824,2571,2
2044,80,1
1903,2209,2
2183,2717,1
2944,2685,1
1200,1819,1
2794,790,1
2824,1332,1
1126,1179,1
1597,358,1
225,3292,1
2497,2497,2
2517,3152,1
913,3508,1
2523,399,1
2291,1819,1
1179,1039,1
1989,1440,1
1126,3359,1
2419,2912,1
133,2116,1
3080,1993,1
2148,3192,1
78,116,1
2136,2136,3
3222,1165,1
316,28,1
1819,1637,1
211,1709,1
2394,2671,1
1417,266,1
1333,2058,1
1253,1057,1
2794,3200,2
1123,1675,1
3482,3482,1
1042,2856,1
1578,2905,1
238,2221,1
1488,2255,1
2407,3590,1
662,2629,1
1389,3094,1
3200,367,1
872,1020,1
1996,1925,1
1540,1783,1
3085,2457,1
2115,2108,2
928,928,1
1908,2809,1
1849,2414,2
1315,608,1
2631,2650,1
3066,3066,4
356,2012,1
2944,2944,44
1416,423,1
828,828,11
872,3103,3
1436,12,1
1043,1226,1
1458,1458,4
2098,233,1
977,977,1
1297,2830,1
2671,1126,1
2108,1211,3
3496,532,1
1101,1436,1
1424,2207,2
80,3091,1
2407,1171,1
1020,2855,2
2009,3389,2
1941,816,7
2339,1141,2
130,2912,1
492,977,1
566,608,1
2767,636,1
196,2335,1
1652,3520,1
2153,2528,1
719,719,1
55,644,1
466,1650,1
1762,883,1
102,1787,1
3548,31,1
92,1780,1
2112,1928,1
1608,178,3
1630,1630,5
3421,3335,1
1039,2116,1
1410,3458,1
2115,586,2
1255,1062,1
2589,3303,1
1401,1862,1
338,755,1
1171,3590,1
3313,1893,1
3481,3024,1
223,223,2
793,1585,1
287,3249,1
2825,2663,1
830,212,1
1329,3530,1
1123,2339,1
2890,3073,1
839,2139,1
1308,1478,1
2173,2571,1
2901,351,1
3533,3119,1
2488,160,1
1567,1879,1
3154,495,1
840,1024,1
1658,1287,1
3530,2655,1
813,1151,1
1247,1694,1
2924,356,1
2813,1572,1
2524,3211,1
2206,3421,1
945,1078,1
2995,1416,1
2557,2506,1
745,815,1
1000,1000,3
1533,1702,1
3403,2876,2
1390,1488,1
2582,275,1
2710,2710,9
518,2331,2
1862,1570,1
102,745,1
2972,2582,2
3505,1745,3
2130,864,1
560,28,1
685,1562,1
3401,3081,1
3461,1078,1
2315,2028,1
1944,1944,8
1561,3159,1
2155,3605,2
2142,0,1
3397,1477,1
2291,2409,1
432,1153,1
1192,282,1
2934,2940,1
3456,2054,1
653,347,2
725,1617,1
2876,1179,1
1157,1809,1
1007,3433,1
2372,2372,1
1063,2671,1
3371,2337,1
2787,271,1
3106,3106,10
2074,1786,1
3313,644,1
731,2126,1
3419,1209,1
1486,2607,1
2808,2432,1
2219,1021,1
816,1850,1
2465,1488,2
2294,2393,3
1603,3121,1
3097,20,1
2794,1965,1
2910,261,1
2773,2393,1
2115,1981,1
2166,3538,1
387,1310,1
2115,1519,1
2663,2825,1
2058,1063,1
28,2474,1
1680,2300,1
2148,131,1
1086,1572,1
2808,196,1
1531,867,1
1366,648,1
2901,1911,1
1232,2105,1
1379,428,1
1342,3597,1
2658,1403,1
3313,908,1
2472,1828,1
2399,2399,4
2751,1703,1
2559,2559,21
1685,1557,1
1315,1315,10
263,1811,2
2574,329,1
2012,3156,1
2664,2664,3
1991,1193,1
1732,1005,1
2482,2408,1
3338,3338,21
3537,3156,1
353,1252,1
447,2135,1
518,1416,1
1087,2571,1
3240,2209,1
2808,1438,1
2808,2972,1
2809,2093,1
2108,2543,1
309,714,5
394,3259,1
1416,1098,3
297,1694,1
2887,2109,1
3590,214,1
1463,358,1
1926,820,1
3030,208,1
2089,3181,1
2384,3149,1
2837,2837,3
1560,781,1
2724,1403,1
336,2990,2
428,1021,1
2219,1924,1
2543,609,1
820,3412,1
1961,100,1
2856,2856,4
2923,2923,2
1197,490,2
3511,1911,1
2856,735,1
3349,1995,1
715,1474,1
1577,965,1
587,2852,1
736,1650,1
1908,466,1
1636,1833,1
676,803,1
848,2314,1
3006,233,1
2415,1118,1
1971,114,1
490,1445,1
856,856,1
196,218,2
1749,1862,1
1738,3130,1
2212,1157,1
912,1158,1
2752,2752,1
3117,3546,1
651,3170,1
2301,1125,1
1374,2327,1
2582,3537,1
572,273,1
3237,3237,1
1078,3106,1
2947,2174,1
2435,2739,3
364,1876,1
3296,3359,1
3030,1849,2
1139,399,1
1523,2924,4
2382,2824,1
1572,948,1
1597,700,1
3494,2712,1
2640,560,1
1141,2093,3
566,2676,1
2291,1464,1
1871,1863,1
3115,2717,1
662,1492,1
538,1852,1
1676,3108,1
2958,633,2
3168,1436,1
2034,2448,1
3252,2571,1
269,3548,1
2517,2517,2
174,3353,1
595,234,1
2431,196,2
1364,273,1
3397,41,1
2942,1709,1
2649,1488,1
1063,2837,1
2661,1050,1
789,582,1
759,2224,1
256,3288,1
948,93,1
1787,3504,1
3530,1367,1
452,1742,1
1290,2128,1
201,1119,1
3397,1008,1
2160,78,1
3537,3311,1
2573,827,1
2550,1488,1
1213,1961,1
2105,569,1
2591,575,1
2808,31,1
1886,1812,1
2739,615,2
2016,2439,1
3247,1083,2
1786,3483,1
1608,2878,1
3130,1749,1
1787,2432,1
3024,2729,1
428,1650,1
3137,2002,2
3210,2850,1
1878,1333,1
1171,2964,1
3283,987,1
2671,2292,1
3301,1098,1
1014,2924,2
1344,3196,1
1403,1141,1
693,3231,1
1273,2537,1
1651,3140,2
3504,2335,1
1753,1124,1
549,1211,1
1306,1365,1
2296,1388,1
272,1211,4
1486,1119,1
2204,2482,1
1053,1852,1
44,1495,1
1161,2114,1
947,235,1
2623,3420,1
73,2364,1
2918,968,1
2459,2056,1
3587,2768,1
2711,2489,2
1298,3030,1
3538,2947,1
2444,3601,1
3231,2589,1
3553,529,1
3142,750,1
3378,444,1
1039,466,1
1599,2669,1
1384,1749,1
374,3325,1
2809,196,1
1315,2462,1
3480,1167,1
2533,2822,1
1862,2285,1
1665,3524,1
3097,3359,1
2589,269,1
1156,2393,1
308,2387,1
46,3102,1
2302,2493,1
449,3597,1
834,3026,1
3612,816,1
2076,2264,1
2234,2608,2
3270,2497,1
2105,750,1
765,2430,1
2157,1472,1
3583,64,3
1650,2876,1
982,2924,1
2089,665,4
3544,2506,2
1452,80,1
2405,1403,2
3130,2476,1
1792,1180,1
2837,2924,1
2912,2913,1
609,33,1
28,1432,1
3254,1752,2
406,2571,1
2475,1654,3
3590,2331,1
531,3353,1
981,3274,1
2302,1647,2
1617,725,1
3419,2054,1
76,2128,1
385,385,1
1286,1785,2
1165,3519,1
939,2246,1
1420,1793,1
2741,3165,1
2160,1372,1
2543,1464,1
150,428,1
1860,1860,1
186,908,2
497,497,1
1006,488,4
2348,2261,1
2964,1171,1
1488,1753,1
275,810,1
669,669,3
477,2553,1
231,490,1
2671,2233,1
722,1870,1
2762,575,1
202,1487,1
2676,466,1
423,423,1
3231,2156,1
2375,2375,4
1384,1511,1
560,2175,1
86,597,1
1738,2547,1
219,2096,1
3127,1282,1
2608,2043,1
571,490,2
3476,318,1
3156,3278,1
1266,1575,1
598,454,2
2768,2012,1
1492,662,1
2739,2867,1
1062,1255,1
2798,451,1
3616,3116,1
2261,506,1
2856,351,1
2855,3567,1
1464,1306,1
1427,1103,1
2940,2204,3
2571,2571,172
2808,1981,1
3359,1315,1
2773,1714,2
2044,2858,1
775,2343,1
3321,2642,1
1523,3045,1
1226,1043,1
1852,3155,1
142,3156,1
2946,434,1
1724,2511,1
3546,735,1
2029,89,1
2476,3014,1
1436,819,1
2327,1488,2
1014,3504,1
1178,666,1
1148,1650,1
566,2559,1
3024,2543,1
2399,1324,1
2108,72,1
1177,1177,2
3597,738,2
235,3359,1
2482,2509,1
1227,1345,1
473,473,4
1772,1772,3
76,105,1
2701,803,1
1454,2824,1
3117,3359,1
764,33,1
2407,730,1
3043,1277,1
201,1361,1
3276,2246,1
604,1597,1
1827,1949,1
2523,2523,2
479,526,1
2470,2470,1
3148,2267,1
1197,295,1
2390,1045,1
1958,251,1
611,1126,1
3155,1400,1
218,2901,1
3511,3511,2
1530,2370,1
2744,2175,1
2356,412,2
1634,693,1
2104,2148,1
1597,253,1
180,1835,1
569,2105,1
71,3166,1
3413,747,1
1584,1584,12
1218,2296,2
196,1021,2
2537,872,2
1573,1633,1
1315,512,1
490,1979,1
80,3526,1
336,2885,1
2940,1641,1
2497,3270,1
1748,1324,2
1523,3481,2
1991,3225,1
2517,3537,1
218,1195,2
696,2869,1
2547,2589,2
311,2589,1
2964,1685,1
2582,1148,1
1745,3505,3
351,1191,2
1317,311,1
2162,1140,1
982,611,1
3254,2701,1
183,1117,2
1324,2804,1
1124,1753,1
3359,1523,2
36,566,1
210,302,1
1232,1145,1
1849,2703,1
1643,3405,1
428,2589,1
2836,2836,1
3505,1170,4
2475,3372,1
3242,2222,1
1753,239,1
857,3334,1
1753,1019,1
3235,988,1
3474,1050,1
1745,2420,1
431,275,1
2463,1441,1
1280,2430,1
2692,361,1
2537,1876,2
2500,2795,1
729,2829,1
3178,36,1
1361,1486,1
1042,3313,1
290,1126,1
865,3277,1
210,3501,1
2577,1938,1
2166,2166,5
2942,2942,120
3204,3521,1
2808,1523,2
913,2045,1
94,631,3
2532,1759,2
1897,2650,1
2209,3379,2
169,169,11
2964,2331,1
2547,1622,1
2166,1981,1
3097,3527,1
792,2537,3
1976,1776,1
725,958,1
566,2947,1
3474,3034,2
2969,2969,4
1749,1324,1
3319,2309,1
1959,2640,1
1096,2923,1
3168,1423,1
3103,2707,1
851,2450,1
463,3541,1
1019,2550,1
2291,3406,1
3247,1685,1
653,1470,1
1093,2952,1
1583,1871,1
1809,1880,1
1785,729,1
2452,2809,1
2671,2809,1
1531,1464,1
659,1823,1
640,198,1
1014,3439,1
2121,1853,1
376,2225,1
2640,2676,1
2824,3240,1
255,3015,1
14,2808,1
991,2235,1
442,621,1
1284,3549,1
2589,521,1
2582,1965,1
3524,603,1
2794,393,1
2884,1542,1
2185,2185,1
3447,3158,1
2582,1632,1
2808,2747,1
1048,1831,1
566,560,1
2646,3610,1
2292,2292,3
3582,3582,4
883,385,1
466,170,1
3217,465,1
2467,2537,1
2065,2065,34
2608,268,1
2301,3417,1
550,1899,2
2468,2380,1
2480,93,1
2334,1253,1
2167,854,1
3156,466,1
2227,1559,1
3078,1073,1
1601,3479,1
2209,2745,1
3181,2089,1
3176,80,1
1304,725,1
3379,3134,1
1197,2964,1
948,1486,1
2589,1749,1
2066,2066,1
2108,2166,1
1609,1893,1
20,3097,1
452,2483,1
3560,1442,4
2979,1014,1
1482,2989,1
2618,1523,1
329,1308,1
2658,2166,1
290,281,1
2856,3097,1
2517,1738,1
593,2858,1
655,2008,1
1830,287,1
1879,1155,1
1981,2431,1
2920,106,1
3254,279,1
1730,2302,1
2671,3558,1
260,2530,1
2050,2050,1
1308,402,3
2335,828,1
271,1141,1
2559,2068,1
3102,3263,1
3165,2741,1
590,2506,2
1486,1661,1
324,2449,1
1367,983,1
38,1768,1
1037,2807,1
982,1126,1
3053,2401,1
1749,466,1
3034,1693,1
1253,934,1
2092,1675,1
1063,1909,1
2500,2500,1
3301,2928,1
1147,2608,1
3188,3188,1
888,237,1
835,39,1
1828,713,2
302,210,1
34,651,1
3229,3229,1
2844,2671,1
201,948,1
520,2029,1
277,3209,1
2401,3219,3
3360,3360,1
874,874,65
568,3369,1
1154,1154,1
1140,1034,1
3005,183,3
198,2449,1
3504,1748,1
1053,1983,1
3474,3062,1
2320,521,1
2291,3530,2
1939,2302,1
492,1498,1
1211,2291,1
3397,431,1
470,1367,2
369,369,1
3358,1421,1
1431,1431,12
3428,1431,2
3065,2606,1
3156,512,1
1980,1980,25
2086,3433,1
1733,322,1
2262,653,1
3056,3530,1
1062,531,1
2464,1256,1
2216,2823,1
1828,1912,1
133,218,1
662,2845,1
3494,815,1
711,1552,1
903,730,1
2590,2615,1
2160,1689,1
1022,2822,1
713,1828,2
1498,803,1
1756,3115,2
1650,3359,1
2285,1862,1
1055,3538,1
3602,2311,1
2830,1115,1
3403,1211,1
3113,428,1
393,2794,1
2571,651,2
2924,1318,1
2208,707,1
2347,2337,1
296,89,1
3271,2261,1
360,1908,1
1981,1819,1
2496,2029,1
3572,1721,1
2582,1294,1
1640,1852,1
1015,1716,1
3115,1878,1
2390,3159,2
2924,1014,2
1324,2399,1
3494,1277,1
3106,3526,1
3534,1913,1
1019,1597,1
434,2946,1
735,3546,1
336,3184,1
1579,1439,1
3537,2589,1
3439,2865,1
923,1696,1
2058,2876,1
2924,1893,1
2322,2322,2
607,2855,1
1542,2884,1
3452,1229,1
1471,147,1
2944,2425,1
1083,2221,3
3416,2756,2
3301,1416,1
311,3530,1
2111,2336,1
57,2209,1
2209,3240,1
3403,3371,1
340,340,5
33,1632,1
2093,281,1
1785,1286,2
2712,33,2
1354,22,1
2244,1997,1
1893,1457,1
1748,3537,1
1570,235,1
126,2331,3
977,1798,1
2856,1525,1
2301,2130,2
2149,2149,3
2809,1970,1
2856,3066,1
1416,959,1
1742,2837,1
358,1597,1
2671,2747,1
33,2285,1
3505,1715,2
2944,3102,1
1933,2326,1
610,2885,1
3303,466,1
3284,1820,1
2115,2983,1
2056,1318,1
2723,3032,1
2547,2920,1
2296,1218,2
138,1925,1
691,2336,3
2071,3359,1
1658,1018,1
734,1167,2
2226,228,1
1315,1724,1
2219,1769,1
1852,2942,1
981,1556,1
28,1195,1
78,2667,1
707,1849,2
2221,3615,1
2582,2947,1
3606,336,1
3423,153,1
964,2283,1
2175,3063,1
1533,1588,1
945,2969,1
1592,796,1
2692,2138,1
1381,1427,1
2320,3364,1
145,145,1
422,1789,1
3095,1134,1
2291,2924,1
1458,1153,2
504,1047,2
1738,1893,1
3194,761,1
1720,1653,1
3452,235,1
2431,555,1
3466,3466,3
3439,2950,1
2138,2138,12
1293,2607,1
3575,1048,1
1625,1625,1
1288,492,1
2222,1547,1
2198,2939,1
3535,604,1
92,2837,1
1266,396,1
1721,3572,1
887,374,1
2281,2281,1
3422,278,1
694,1085,1
887,857,3
1340,3597,1
2055,820,1
3335,3335,1
3108,1676,1
2175,2809,1
161,1885,1
671,671,1
1337,3597,1
1308,2683,1
2523,750,1
2944,1833,1
556,1141,1
3509,726,1
2509,2482,1
649,875,1
3371,1403,1
2291,2837,2
3592,255,1
2511,1438,1
725,7,1
2582,1441,1
543,1520,1
1155,1879,1
2650,1753,1
2004,707,1
1552,3398,1
3373,1773,1
1781,3322,1
156,880,1
2236,1751,1
1892,707,1
1828,1972,1
2747,2108,1
1315,2856,2
911,3123,1
2506,590,2
2124,2033,1
3589,1019,1
41,3397,1
410,485,1
1054,369,1
3311,736,1
1179,2876,1
945,147,1
2715,2715,2
2804,1324,1
466,2490,1
1883,3606,1
1612,1532,1
93,2162,1
2514,1693,1
2422,2422,1
2837,1195,1
2416,2955,1
1104,859,1
2649,2649,11
1400,1852,5
118,118,84
2744,3021,1
2291,466,2
490,517,3
1569,1369,1
1572,2162,1
348,792,1
1792,3460,1
2547,72,1
272,2222,1
3519,2036,1
2744,3024,1
2987,2987,5
2218,514,1
967,2432,1
3366,1996,1
2559,2097,1
718,718,21
3264,2964,1
2547,3537,1
2246,939,1
1021,2175,1
490,3229,1
2794,2794,2
2056,1378,1
2678,2678,2
849,1488,2
1656,1656,5
3403,2559,1
2406,2406,1
2375,2392,1
1807,1963,1
3095,3441,1
1852,3240,1
2483,2108,1
1343,1343,6
2646,213,1
2822,2533,1
509,3544,1
2232,154,1
2059,572,1
2582,1749,1
2735,2731,1
780,756,1
1628,3459,1
1266,2301,1
276,689,1
1768,675,1
815,3361,1
36,3546,1
3538,2279,1
3080,842,1
2470,1508,1
2796,2796,2
2709,1344,1
2249,1153,1
2501,2209,1
305,1363,1
2335,2335,2
3464,638,1
999,1225,1
2671,1063,1
2809,2569,1
2433,687,1
369,3419,2
1966,1315,1
1464,595,1
760,2148,1
1862,2837,1
1344,3435,1
2952,1488,1
1485,2837,1
2243,1826,1
1749,2671,1
2569,2589,2
3024,1637,1
2843,1083,1
1787,1008,1
1350,1839,1
1577,1577,41
573,573,2
2679,3544,2
1773,3023,1
460,3498,1
560,459,1
1183,838,3
1852,1053,1
878,1344,1
334,2644,1
512,1315,1
356,3254,1
1372,2160,1
1403,2483,1
1140,2162,1
1245,750,1
157,157,4
2146,2146,1
1445,1346,1
3359,2432,2
1675,1525,1
1188,2302,2
835,1501,1
2462,1063,1
2824,931,1
3546,3097,1
1749,2589,1
2824,719,1
1457,2856,2
1815,756,1
1315,1966,1
2291,1637,1
1199,3147,1
967,1637,1
3130,1081,1
251,2156,1
238,2521,1
2891,927,1
3607,2843,1
2656,2656,6
704,979,1
2963,2837,1
593,417,1
2428,2591,1
530,1880,1
1498,1915,1
901,1862,1
1173,1198,1
492,3371,1
2278,1098,1
1738,2856,1
1965,1039,1
693,2369,1
736,1742,1
1642,989,1
774,3254,1
161,1839,1
3530,1329,1
948,532,1
2924,549,1
692,1207,1
3570,3537,1
1830,2165,1
459,3254,1
2226,3549,1
518,518,1
2806,307,1
1356,2500,1
2511,260,1
781,348,1
